0.0,3.0,4.515625,Perfect
10.5,3.0,4.62109375,Perfect
8.4,3.0,4.62109375,Perfect
8.4,3.0,4.62109375,Perfect
8.3,3.0,4.62109375,Perfect
8.3,3.0,4.62109375,Perfect
8.2,3.0,4.62109375,Perfect
8.3,3.0,4.62109375,Perfect
8.3,3.0,4.62109375,Perfect
8.4,3.0,4.62109375,Perfect
8.3,3.0,4.62109375,Perfect
8.6,3.0,4.62109375,Perfect
8.8,3.0,4.62109375,Perfect
8.9,3.0,4.62109375,Perfect
8.8,3.0,4.62109375,Perfect
8.3,3.0,4.62109375,Perfect
8.5,3.0,4.62109375,Perfect
9.0,3.0,4.62109375,Perfect
8.8,3.0,4.62109375,Perfect
8.8,3.0,4.62109375,Perfect
8.7,3.0,4.62109375,Perfect
8.8,3.0,4.62109375,Perfect
8.8,3.0,4.62109375,Perfect
8.8,3.0,4.62109375,Perfect
8.8,3.0,4.62109375,Perfect
8.9,3.0,4.62109375,Perfect
8.6,3.0,4.62109375,Perfect
8.8,3.0,4.62109375,Perfect
8.9,3.0,4.62109375,Perfect
8.9,3.0,4.62109375,Perfect
9.3,3.0,4.62109375,Perfect
8.9,3.0,4.62109375,Perfect
8.9,3.0,4.62109375,Perfect
8.8,3.0,4.62109375,Perfect
8.8,3.0,4.62109375,Perfect
8.7,3.0,4.62109375,Perfect
8.5,3.0,4.62109375,Perfect
8.9,3.0,4.62109375,Perfect
8.8,3.0,4.62109375,Perfect
9.0,3.0,4.62109375,Perfect
8.7,3.0,4.62109375,Perfect
8.8,3.0,4.62109375,Perfect
8.9,3.0,4.62109375,Perfect
8.8,3.0,4.62109375,Perfect
8.8,3.0,4.62109375,Perfect
8.8,3.0,4.62109375,Perfect
8.7,3.0,4.62109375,Perfect
8.9,3.0,4.62109375,Perfect
8.8,3.0,4.62109375,Perfect
8.7,3.0,4.62109375,Perfect
9.0,3.0,4.62109375,Perfect
8.6,3.0,4.62109375,Perfect
8.9,3.0,4.62109375,Perfect
8.9,3.0,4.62109375,Perfect
8.8,3.0,4.62109375,Perfect
8.9,3.0,4.62109375,Perfect
8.5,3.0,4.62109375,Perfect
9.1,3.0,4.62109375,Perfect
8.8,3.0,4.62109375,Perfect
8.9,3.0,4.62109375,Perfect
8.9,3.0,4.62109375,Perfect
8.9,3.0,4.62109375,Perfect
8.8,3.0,4.62109375,Perfect
8.9,3.0,4.62109375,Perfect
9.0,3.0,4.62109375,Perfect
8.8,3.0,4.62109375,Perfect
8.8,3.0,4.62109375,Perfect
8.9,3.0,4.62109375,Perfect
8.8,3.0,4.62109375,Perfect
8.8,3.0,4.62109375,Perfect
8.7,3.0,4.62109375,Perfect
8.8,3.0,4.62109375,Perfect
8.9,3.0,4.62109375,Perfect
8.8,3.0,4.62109375,Perfect
8.8,3.0,4.62109375,Perfect
8.9,3.0,4.62109375,Perfect
8.7,3.0,4.62109375,Perfect
8.8,3.0,4.62109375,Perfect
8.8,3.0,4.62109375,Perfect
8.7,3.0,4.62109375,Perfect
9.0,3.0,4.62109375,Perfect
8.8,3.0,4.62109375,Perfect
8.8,3.0,4.62109375,Perfect
8.9,3.0,4.62109375,Perfect
8.8,3.0,4.62109375,Perfect
8.8,3.0,4.62109375,Perfect
8.6,3.0,4.62109375,Perfect
8.9,3.0,4.62109375,Perfect
8.9,3.0,4.62109375,Perfect
8.9,3.0,4.62109375,Perfect
8.8,3.0,4.62109375,Perfect
8.8,3.0,4.62109375,Perfect
8.7,3.0,4.62109375,Perfect
8.7,3.0,4.62109375,Perfect
8.7,3.0,4.62109375,Perfect
8.9,3.0,4.62109375,Perfect
8.8,3.0,4.62109375,Perfect
8.8,3.0,4.62109375,Perfect
8.8,3.0,4.62109375,Perfect
8.9,3.0,4.62109375,Perfect
8.8,3.0,4.62109375,Perfect
8.8,3.0,4.62109375,Perfect
8.9,3.0,4.62109375,Perfect
9.0,3.0,4.62109375,Perfect
8.8,3.0,4.62109375,Perfect
9.0,3.0,4.62109375,Perfect
8.7,3.0,4.62109375,Perfect
9.0,3.0,4.62109375,Perfect
8.7,3.0,4.62109375,Perfect
8.7,3.0,4.62109375,Perfect
8.8,3.0,4.62109375,Perfect
8.8,3.0,4.62109375,Perfect
8.7,3.0,4.62109375,Perfect
9.1,3.0,4.62109375,Perfect
8.8,3.0,4.62109375,Perfect
8.9,3.0,4.62109375,Perfect
8.7,3.0,4.62109375,Perfect
8.9,3.0,4.62109375,Perfect
8.9,3.0,4.62109375,Perfect
9.0,3.0,4.62109375,Perfect
8.8,3.0,4.62109375,Perfect
8.9,3.0,4.62109375,Perfect
8.8,3.0,4.62109375,Perfect
8.7,3.0,4.62109375,Perfect
8.9,3.0,4.62109375,Perfect
8.8,3.0,4.62109375,Perfect
8.7,3.0,4.62109375,Perfect
8.8,3.0,4.62109375,Perfect
8.9,3.0,4.62109375,Perfect
8.9,3.0,4.62109375,Perfect
8.8,3.0,4.62109375,Perfect
8.5,3.0,4.62109375,Perfect
8.7,3.0,4.62109375,Perfect
9.0,3.0,4.62109375,Perfect
8.8,3.0,4.62109375,Perfect
8.9,3.0,4.62109375,Perfect
8.7,3.0,4.62109375,Perfect
8.9,3.0,4.62109375,Perfect
8.7,3.0,4.62109375,Perfect
8.8,3.0,4.62109375,Perfect
8.8,3.0,4.62109375,Perfect
8.7,3.0,4.62109375,Perfect
8.8,3.0,4.62109375,Perfect
8.9,3.0,4.62109375,Perfect
8.9,3.0,4.62109375,Perfect
8.9,3.0,4.62109375,Perfect
8.9,3.0,4.62109375,Perfect
8.8,3.0,4.62109375,Perfect
8.7,3.0,4.62109375,Perfect
8.6,3.0,4.62109375,Perfect
8.8,3.0,4.62109375,Perfect
9.0,3.0,4.62109375,Perfect
8.7,3.0,4.62109375,Perfect
8.9,3.0,4.62109375,Perfect
8.9,3.0,4.62109375,Perfect
8.9,3.0,4.62109375,Perfect
8.7,3.0,4.62109375,Perfect
8.9,3.0,4.62109375,Perfect
8.7,3.0,4.62109375,Perfect
8.8,3.0,4.62109375,Perfect
8.8,3.0,4.62109375,Perfect
8.8,3.0,4.62109375,Perfect
8.9,3.0,4.62109375,Perfect
9.0,3.0,4.62109375,Perfect
9.2,3.0,4.62109375,Perfect
8.9,3.0,4.62109375,Perfect
8.8,3.0,4.62109375,Perfect
8.8,3.0,4.62109375,Perfect
8.9,3.0,4.62109375,Perfect
8.8,3.0,4.62109375,Perfect
8.8,3.0,4.62109375,Perfect
8.8,3.0,4.62109375,Perfect
8.8,3.0,4.62109375,Perfect
8.8,3.0,4.62109375,Perfect
8.8,3.0,4.62109375,Perfect
8.9,3.0,4.62109375,Perfect
8.6,3.0,4.62109375,Perfect
8.9,3.0,4.62109375,Perfect
8.8,3.0,4.62109375,Perfect
8.9,3.0,4.62109375,Perfect
9.2,3.0,4.62109375,Perfect
8.9,3.0,4.62109375,Perfect
8.7,3.0,4.62109375,Perfect
8.9,3.0,4.62109375,Perfect
8.8,3.0,4.62109375,Perfect
8.8,3.0,4.62109375,Perfect
8.6,3.0,4.62109375,Perfect
8.7,3.0,4.62109375,Perfect
8.9,3.0,4.62109375,Perfect
8.7,3.0,4.62109375,Perfect
8.9,3.0,4.62109375,Perfect
8.7,3.0,4.62109375,Perfect
8.8,3.0,4.62109375,Perfect
8.7,3.0,4.62109375,Perfect
8.7,3.0,4.62109375,Perfect
8.7,3.0,4.62109375,Perfect
8.9,3.0,4.62109375,Perfect
8.8,3.0,4.62109375,Perfect
8.9,3.0,4.62109375,Perfect
8.9,3.0,4.62109375,Perfect
8.7,3.0,4.62109375,Perfect
8.8,3.0,4.62109375,Perfect
8.8,3.0,4.62109375,Perfect
8.9,3.0,4.62109375,Perfect
8.8,3.0,4.62109375,Perfect
8.8,3.0,4.62109375,Perfect
8.6,3.0,4.62109375,Perfect
8.9,3.0,4.62109375,Perfect
8.8,3.0,4.62109375,Perfect
8.8,3.0,4.62109375,Perfect
8.7,3.0,4.62109375,Perfect
8.9,3.0,4.62109375,Perfect
8.6,3.0,4.62109375,Perfect
8.9,3.0,4.62109375,Perfect
9.1,3.0,4.62109375,Perfect
8.8,3.0,4.62109375,Perfect
8.6,3.0,4.62109375,Perfect
8.9,3.0,4.62109375,Perfect
8.7,3.0,4.62109375,Perfect
8.8,3.0,4.62109375,Perfect
8.8,3.0,4.62109375,Perfect
8.9,3.0,4.62109375,Perfect
8.8,3.0,4.62109375,Perfect
8.8,3.0,4.62109375,Perfect
8.8,3.0,4.62109375,Perfect
8.9,3.0,4.62109375,Perfect
8.6,3.0,4.62109375,Perfect
8.7,3.0,4.62109375,Perfect
8.8,3.0,4.62109375,Perfect
9.0,3.0,4.62109375,Perfect
9.0,3.0,4.62109375,Perfect
8.8,3.0,4.62109375,Perfect
8.8,3.0,4.62109375,Perfect
8.6,3.0,4.62109375,Perfect
8.9,3.0,4.62109375,Perfect
8.6,3.0,4.62109375,Perfect
8.8,3.0,4.62109375,Perfect
8.9,3.0,4.62109375,Perfect
9.0,3.0,4.62109375,Perfect
8.9,3.0,4.62109375,Perfect
8.7,3.0,4.62109375,Perfect
8.9,3.0,4.62109375,Perfect
8.8,3.0,4.62109375,Perfect
8.9,3.0,4.62109375,Perfect
8.9,3.0,4.62109375,Perfect
8.8,3.0,4.62109375,Perfect
8.8,3.0,4.62109375,Perfect
8.8,3.0,4.62109375,Perfect
8.7,3.0,4.62109375,Perfect
8.9,3.0,4.62109375,Perfect
8.8,3.0,4.62109375,Perfect
8.9,3.0,4.62109375,Perfect
8.8,3.0,4.62109375,Perfect
8.8,3.0,4.62109375,Perfect
8.8,3.0,4.62109375,Perfect
8.6,3.0,4.62109375,Perfect
8.7,3.0,4.62109375,Perfect
8.9,3.0,4.62109375,Perfect
8.9,3.0,4.62109375,Perfect
8.8,3.0,4.62109375,Perfect
8.7,3.0,4.62109375,Perfect
8.9,3.0,4.62109375,Perfect
8.7,3.0,4.62109375,Perfect
8.8,3.0,4.62109375,Perfect
9.1,3.0,4.62109375,Perfect
8.8,3.0,4.62109375,Perfect
8.6,3.0,4.62109375,Perfect
8.8,3.0,4.62109375,Perfect
8.9,3.0,4.62109375,Perfect
8.8,3.0,4.62109375,Perfect
8.8,3.0,4.62109375,Perfect
8.9,3.0,4.62109375,Perfect
8.8,3.0,4.62109375,Perfect
8.8,3.0,4.62109375,Perfect
8.7,3.0,4.62109375,Perfect
8.8,3.0,4.62109375,Perfect
8.7,3.0,4.62109375,Perfect
8.8,3.0,4.62109375,Perfect
8.5,3.0,4.62109375,Perfect
8.7,3.0,4.62109375,Perfect
9.0,3.0,4.62109375,Perfect
9.0,3.0,4.62109375,Perfect
8.8,3.0,4.62109375,Perfect
8.9,3.0,4.62109375,Perfect
8.8,3.0,4.62109375,Perfect
8.8,3.0,4.62109375,Perfect
8.5,3.0,4.62109375,Perfect
8.8,3.0,4.62109375,Perfect
8.9,3.0,4.62109375,Perfect
8.9,3.0,4.62109375,Perfect
8.7,3.0,4.62109375,Perfect
